panel,family,dlo,trajectory,arm,normalized_mse,rmse_mm2
heldout_queries,squared_distance,DLO5,72.pkl,empirical_symmetric_residual,0.027886119844570838,10299.010602396824
heldout_queries,squared_distance,DLO5,82.pkl,empirical_symmetric_residual,0.025392769198177546,9827.804148195506
heldout_queries,squared_distance,DLO5,85.pkl,empirical_symmetric_residual,0.04361643221744898,12880.316339903606
heldout_queries,squared_distance,DLO5,9.pkl,empirical_symmetric_residual,0.010459743650744651,6307.568577004054
heldout_queries,squared_distance,DLO5,99.pkl,empirical_symmetric_residual,0.03297824298881777,11199.927652930492
heldout_queries,squared_distance,DLO5,18.pkl,source_query_bias,0.010825837958905139,6417.00269428708
heldout_queries,squared_distance,DLO5,3.pkl,source_query_bias,0.018907420326437416,8480.42465532799
heldout_queries,squared_distance,DLO5,31.pkl,source_query_bias,0.04488485288499684,13066.262038300212
heldout_queries,squared_distance,DLO5,32.pkl,source_query_bias,0.014362119300766904,7391.12803364137
heldout_queries,squared_distance,DLO5,33.pkl,source_query_bias,0.035111840448187125,11556.551464697826
heldout_queries,squared_distance,DLO5,46.pkl,source_query_bias,0.14085477384781128,23146.6020909453
heldout_queries,squared_distance,DLO5,56.pkl,source_query_bias,0.012288772355864714,6836.844623513719
heldout_queries,squared_distance,DLO5,58.pkl,source_query_bias,0.018528165536691746,8394.94145128366
heldout_queries,squared_distance,DLO5,6.pkl,source_query_bias,0.009481056018633346,6005.232368418965
heldout_queries,squared_distance,DLO5,72.pkl,source_query_bias,0.0276284629160721,10251.320756689625
heldout_queries,squared_distance,DLO5,82.pkl,source_query_bias,0.025172873727658994,9785.158373685066
heldout_queries,squared_distance,DLO5,85.pkl,source_query_bias,0.04381577125399338,12909.716073012813
heldout_queries,squared_distance,DLO5,9.pkl,source_query_bias,0.010339696643161584,6271.267978480583
heldout_queries,squared_distance,DLO5,99.pkl,source_query_bias,0.03267602166337816,11148.489987634639
heldout_queries,squared_distance,DLO5,18.pkl,source_query_horizon_bias,0.011339368125944771,6567.436583066253
heldout_queries,squared_distance,DLO5,3.pkl,source_query_horizon_bias,0.018794525589425192,8455.068770957803
heldout_queries,squared_distance,DLO5,31.pkl,source_query_horizon_bias,0.0448879373648177,13066.710986292986
heldout_queries,squared_distance,DLO5,32.pkl,source_query_horizon_bias,0.014493629034441584,7424.890123209582
heldout_queries,squared_distance,DLO5,33.pkl,source_query_horizon_bias,0.035143962417646654,11561.836495688398
heldout_queries,squared_distance,DLO5,46.pkl,source_query_horizon_bias,0.14085719678527536,23146.801170204955
heldout_queries,squared_distance,DLO5,56.pkl,source_query_horizon_bias,0.012332562646633545,6849.015130351021
heldout_queries,squared_distance,DLO5,58.pkl,source_query_horizon_bias,0.019450210256243234,8601.290399332169
heldout_queries,squared_distance,DLO5,6.pkl,source_query_horizon_bias,0.009628852768307897,6051.858059944302
heldout_queries,squared_distance,DLO5,72.pkl,source_query_horizon_bias,0.027917089398819102,10304.727913779794
heldout_queries,squared_distance,DLO5,82.pkl,source_query_horizon_bias,0.02516105925858219,9782.86185363052
heldout_queries,squared_distance,DLO5,85.pkl,source_query_horizon_bias,0.04376487956430121,12902.216625544308
heldout_queries,squared_distance,DLO5,9.pkl,source_query_horizon_bias,0.010569305931919017,6340.517344961823
heldout_queries,squared_distance,DLO5,99.pkl,source_query_horizon_bias,0.03180432628186183,10998.781148263952
heldout_queries,squared_distance,DLO5,18.pkl,source_query_ridge,0.012726756804922867,6957.614034975104
heldout_queries,squared_distance,DLO5,3.pkl,source_query_ridge,0.01838441492213131,8362.311998329436
heldout_queries,squared_distance,DLO5,31.pkl,source_query_ridge,0.04346863053011272,12858.474250693285
heldout_queries,squared_distance,DLO5,32.pkl,source_query_ridge,0.01361656073482845,7196.729415029535
heldout_queries,squared_distance,DLO5,33.pkl,source_query_ridge,0.03528992436701235,11585.821263756194
heldout_queries,squared_distance,DLO5,46.pkl,source_query_ridge,0.1391191524540182,23003.553116103365
heldout_queries,squared_distance,DLO5,56.pkl,source_query_ridge,0.00980138113451917,6105.83549434724
heldout_queries,squared_distance,DLO5,58.pkl,source_query_ridge,0.02022378549186583,8770.668278881087
heldout_queries,squared_distance,DLO5,6.pkl,source_query_ridge,0.008030721408949677,5526.863524088277
heldout_queries,squared_distance,DLO5,72.pkl,source_query_ridge,0.028664030621138398,10441.673040430032
heldout_queries,squared_distance,DLO5,82.pkl,source_query_ridge,0.027840192577006883,10290.52608870739
heldout_queries,squared_distance,DLO5,85.pkl,source_query_ridge,0.04071026178274734,12443.811049446003
heldout_queries,squared_distance,DLO5,9.pkl,source_query_ridge,0.009565517576066265,6031.921730033994
heldout_queries,squared_distance,DLO5,99.pkl,source_query_ridge,0.03472569758261628,11492.829130340673
heldout_queries,bending_statistic,DLO5,18.pkl,point_plugin,0.03790277121624796,980.6345025447274
heldout_queries,bending_statistic,DLO5,3.pkl,point_plugin,0.08598111543466154,1476.9752737501599
heldout_queries,bending_statistic,DLO5,31.pkl,point_plugin,0.08755023252541924,1490.3914115655336
heldout_queries,bending_statistic,DLO5,32.pkl,point_plugin,0.035443569036119824,948.2883408252495
heldout_queries,bending_statistic,DLO5,33.pkl,point_plugin,0.07653287690306412,1393.4638509864728
heldout_queries,bending_statistic,DLO5,46.pkl,point_plugin,0.26349179381934396,2585.5636554249577
heldout_queries,bending_statistic,DLO5,56.pkl,point_plugin,0.032724452725567586,911.1877730746871
heldout_queries,bending_statistic,DLO5,58.pkl,point_plugin,0.049321234671542404,1118.6356537010304
heldout_queries,bending_statistic,DLO5,6.pkl,point_plugin,0.045976507463200415,1080.0395921038505
heldout_queries,bending_statistic,DLO5,72.pkl,point_plugin,0.10385846363352867,1623.276996295053
heldout_queries,bending_statistic,DLO5,82.pkl,point_plugin,0.07128899259151754,1344.878114034716
heldout_queries,bending_statistic,DLO5,85.pkl,point_plugin,0.07481760163334752,1377.7600208369913
heldout_queries,bending_statistic,DLO5,9.pkl,point_plugin,0.02946591056291703,864.6326286489034
heldout_queries,bending_statistic,DLO5,99.pkl,point_plugin,0.09712044125939606,1569.7374182287895
heldout_queries,bending_statistic,DLO5,18.pkl,native_block_posterior,6.91972593869228,13250.007815216795
heldout_queries,bending_statistic,DLO5,3.pkl,native_block_posterior,9.145269482606585,15232.456304041723
heldout_queries,bending_statistic,DLO5,31.pkl,native_block_posterior,6.964107807849081,13292.431474941879
heldout_queries,bending_statistic,DLO5,32.pkl,native_block_posterior,6.995265462301213,13322.133684396276
heldout_queries,bending_statistic,DLO5,33.pkl,native_block_posterior,7.0605676142191705,13384.171580154072
heldout_queries,bending_statistic,DLO5,46.pkl,native_block_posterior,8.748069764133321,14897.99438383181
heldout_queries,bending_statistic,DLO5,56.pkl,native_block_posterior,7.238680316228956,13551.937370316882
heldout_queries,bending_statistic,DLO5,58.pkl,native_block_posterior,7.238615988048494,13551.877153994881
heldout_queries,bending_statistic,DLO5,6.pkl,native_block_posterior,6.444720189606034,12787.148845308624
heldout_queries,bending_statistic,DLO5,72.pkl,native_block_posterior,8.257955500793605,14474.646176141827
heldout_queries,bending_statistic,DLO5,82.pkl,native_block_posterior,7.711705777894299,13987.719451658772
heldout_queries,bending_statistic,DLO5,85.pkl,native_block_posterior,13.160572990915465,18272.9676947982
heldout_queries,bending_statistic,DLO5,9.pkl,native_block_posterior,7.928608904896671,14183.068005620418
heldout_queries,bending_statistic,DLO5,99.pkl,native_block_posterior,7.94558753462292,14198.245969455576
heldout_queries,bending_statistic,DLO5,18.pkl,source_coupled_posterior_extension,2.0036328503263228,7129.856007805975
heldout_queries,bending_statistic,DLO5,3.pkl,source_coupled_posterior_extension,2.6243470219336813,8159.852686840654
heldout_queries,bending_statistic,DLO5,31.pkl,source_coupled_posterior_extension,2.1123124132588074,7320.668865588719
heldout_queries,bending_statistic,DLO5,32.pkl,source_coupled_posterior_extension,2.0430536325951616,7199.653095215643
heldout_queries,bending_statistic,DLO5,33.pkl,source_coupled_posterior_extension,2.116101757766513,7327.232313820477
heldout_queries,bending_statistic,DLO5,46.pkl,source_coupled_posterior_extension,2.6854798166377782,8254.345321164616
heldout_queries,bending_statistic,DLO5,56.pkl,source_coupled_posterior_extension,2.134983661516025,7359.8500356156255
heldout_queries,bending_statistic,DLO5,58.pkl,source_coupled_posterior_extension,2.089460657557348,7280.962368878969
heldout_queries,bending_statistic,DLO5,6.pkl,source_coupled_posterior_extension,1.7864308194769174,6732.32058860179
heldout_queries,bending_statistic,DLO5,72.pkl,source_coupled_posterior_extension,2.4310212297441804,7853.550904705565
heldout_queries,bending_statistic,DLO5,82.pkl,source_coupled_posterior_extension,2.240554530716307,7539.619803029652
heldout_queries,bending_statistic,DLO5,85.pkl,source_coupled_posterior_extension,3.9243501638205345,9978.277168747907
heldout_queries,bending_statistic,DLO5,9.pkl,source_coupled_posterior_extension,2.278041218032715,7602.43080839753
heldout_queries,bending_statistic,DLO5,99.pkl,source_coupled_posterior_extension,2.3528401757981525,7726.234778442239
heldout_queries,bending_statistic,DLO5,18.pkl,empirical_global_centered,0.04299858196522723,1044.4766945901345
heldout_queries,bending_statistic,DLO5,3.pkl,empirical_global_centered,0.08217654440902818,1443.928288052533
heldout_queries,bending_statistic,DLO5,31.pkl,empirical_global_centered,0.09717607017542332,1570.1869131508856
heldout_queries,bending_statistic,DLO5,32.pkl,empirical_global_centered,0.04269095446116794,1040.7337046978403
heldout_queries,bending_statistic,DLO5,33.pkl,empirical_global_centered,0.08073863636470438,1431.239759695249
heldout_queries,bending_statistic,DLO5,46.pkl,empirical_global_centered,0.2640173270520845,2588.140818742739
heldout_queries,bending_statistic,DLO5,56.pkl,empirical_global_centered,0.04381999378928452,1054.405938307852
heldout_queries,bending_statistic,DLO5,58.pkl,empirical_global_centered,0.0575948194318878,1208.8249016651137
heldout_queries,bending_statistic,DLO5,6.pkl,empirical_global_centered,0.04121709369839433,1022.6107882322423
heldout_queries,bending_statistic,DLO5,72.pkl,empirical_global_centered,0.10772695331113767,1653.2322784983546
heldout_queries,bending_statistic,DLO5,82.pkl,empirical_global_centered,0.07616533425738178,1390.1138281580609
heldout_queries,bending_statistic,DLO5,85.pkl,empirical_global_centered,0.08227711133902002,1444.8115512521936
heldout_queries,bending_statistic,DLO5,9.pkl,empirical_global_centered,0.03577613620410003,952.7268503832036
heldout_queries,bending_statistic,DLO5,99.pkl,empirical_global_centered,0.10467709996938862,1629.661960667877
heldout_queries,bending_statistic,DLO5,18.pkl,empirical_horizon_centered,0.04252527204250581,1038.712212027446
heldout_queries,bending_statistic,DLO5,3.pkl,empirical_horizon_centered,0.08264814548555775,1448.06562401385
heldout_queries,bending_statistic,DLO5,31.pkl,empirical_horizon_centered,0.09661600257274723,1565.6555424687053
heldout_queries,bending_statistic,DLO5,32.pkl,empirical_horizon_centered,0.04490271824273431,1067.3528240625772
heldout_queries,bending_statistic,DLO5,33.pkl,empirical_horizon_centered,0.08206649645849297,1442.9611350504547
heldout_queries,bending_statistic,DLO5,46.pkl,empirical_horizon_centered,0.265381815251119,2594.820184371561
heldout_queries,bending_statistic,DLO5,56.pkl,empirical_horizon_centered,0.04376820340759457,1053.7826585444643
heldout_queries,bending_statistic,DLO5,58.pkl,empirical_horizon_centered,0.05593232896037416,1191.2506179909676
heldout_queries,bending_statistic,DLO5,6.pkl,empirical_horizon_centered,0.04375058581714398,1053.5705527411496
heldout_queries,bending_statistic,DLO5,72.pkl,empirical_horizon_centered,0.10867039952971719,1660.4557987981277
heldout_queries,bending_statistic,DLO5,82.pkl,empirical_horizon_centered,0.07854890321442243,1411.6978392664341
heldout_queries,bending_statistic,DLO5,85.pkl,empirical_horizon_centered,0.08147327189036878,1437.736393124415
heldout_queries,bending_statistic,DLO5,9.pkl,empirical_horizon_centered,0.03611912566901718,957.282901318933
heldout_queries,bending_statistic,DLO5,99.pkl,empirical_horizon_centered,0.10165156398777098,1605.937797486291
heldout_queries,bending_statistic,DLO5,18.pkl,empirical_symmetric_residual,0.04388686530731916,1055.2101698900838
heldout_queries,bending_statistic,DLO5,3.pkl,empirical_symmetric_residual,0.08280901857105688,1449.474255346236
heldout_queries,bending_statistic,DLO5,31.pkl,empirical_symmetric_residual,0.09820013549681439,1578.438738072309
heldout_queries,bending_statistic,DLO5,32.pkl,empirical_symmetric_residual,0.0436753750441181,1052.6645769873235
heldout_queries,bending_statistic,DLO5,33.pkl,empirical_symmetric_residual,0.08150413306969773,1438.0086667098644
heldout_queries,bending_statistic,DLO5,46.pkl,empirical_symmetric_residual,0.2644778797816391,2590.3972160089434
heldout_queries,bending_statistic,DLO5,56.pkl,empirical_symmetric_residual,0.044959855292697234,1068.0316916895424
heldout_queries,bending_statistic,DLO5,58.pkl,empirical_symmetric_residual,0.05853542448859101,1218.6558381677205
heldout_queries,bending_statistic,DLO5,6.pkl,empirical_symmetric_residual,0.04157312218791379,1027.0178885630776
heldout_queries,bending_statistic,DLO5,72.pkl,empirical_symmetric_residual,0.10864349568187405,1660.2502441317636
heldout_queries,bending_statistic,DLO5,82.pkl,empirical_symmetric_residual,0.07700478691499356,1397.7533732825932
heldout_queries,bending_statistic,DLO5,85.pkl,empirical_symmetric_residual,0.08318584542680048,1452.7684669329742
heldout_queries,bending_statistic,DLO5,9.pkl,empirical_symmetric_residual,0.0367257093844842,965.2877258904235
heldout_queries,bending_statistic,DLO5,99.pkl,empirical_symmetric_residual,0.10572663743316821,1637.8114287073186
heldout_queries,bending_statistic,DLO5,18.pkl,source_query_bias,0.04262956629419611,1039.9851653498845
heldout_queries,bending_statistic,DLO5,3.pkl,source_query_bias,0.08244590961190217,1446.292866850327
heldout_queries,bending_statistic,DLO5,31.pkl,source_query_bias,0.09889306432193337,1583.9979108016769
heldout_queries,bending_statistic,DLO5,32.pkl,source_query_bias,0.043997203310546185,1056.5358136081447
heldout_queries,bending_statistic,DLO5,33.pkl,source_query_bias,0.07962612460526053,1421.3449045261007
heldout_queries,bending_statistic,DLO5,46.pkl,source_query_bias,0.26230701028921605,2579.744148671973
heldout_queries,bending_statistic,DLO5,56.pkl,source_query_bias,0.04699835883827808,1091.9758501670967
heldout_queries,bending_statistic,DLO5,58.pkl,source_query_bias,0.06065472872488421,1240.5207118169258
heldout_queries,bending_statistic,DLO5,6.pkl,source_query_bias,0.038615192320381235,989.8076097713395
heldout_queries,bending_statistic,DLO5,72.pkl,source_query_bias,0.10815662560540606,1656.5259816150572
heldout_queries,bending_statistic,DLO5,82.pkl,source_query_bias,0.07721197675328685,1399.6325146207666
heldout_queries,bending_statistic,DLO5,85.pkl,source_query_bias,0.08267135392142133,1448.268925485255
heldout_queries,bending_statistic,DLO5,9.pkl,source_query_bias,0.0368314344559203,966.6761506829826
heldout_queries,bending_statistic,DLO5,99.pkl,source_query_bias,0.107324698144156,1650.1427861797597
heldout_queries,bending_statistic,DLO5,18.pkl,source_query_horizon_bias,0.0432134451235828,1047.0830585016643
heldout_queries,bending_statistic,DLO5,3.pkl,source_query_horizon_bias,0.08749783544779849,1489.9453599682208
heldout_queries,bending_statistic,DLO5,31.pkl,source_query_horizon_bias,0.10199593379233989,1608.6557531603094
heldout_queries,bending_statistic,DLO5,32.pkl,source_query_horizon_bias,0.04776229147691921,1100.8148121695667
heldout_queries,bending_statistic,DLO5,33.pkl,source_query_horizon_bias,0.0804214183594123,1428.4253583699438
heldout_queries,bending_statistic,DLO5,46.pkl,source_query_horizon_bias,0.26063013766167037,2571.485051490795
heldout_queries,bending_statistic,DLO5,56.pkl,source_query_horizon_bias,0.049761075710655335,1123.6125139444694
heldout_queries,bending_statistic,DLO5,58.pkl,source_query_horizon_bias,0.06098236767794212,1243.8666629246106
heldout_queries,bending_statistic,DLO5,6.pkl,source_query_horizon_bias,0.03946536249561007,1000.6443221305382
heldout_queries,bending_statistic,DLO5,72.pkl,source_query_horizon_bias,0.10748351894597764,1651.3632886372163
heldout_queries,bending_statistic,DLO5,82.pkl,source_query_horizon_bias,0.08100557627933416,1433.6038060036096
heldout_queries,bending_statistic,DLO5,85.pkl,source_query_horizon_bias,0.08432302847473341,1462.6647169564503
heldout_queries,bending_statistic,DLO5,9.pkl,source_query_horizon_bias,0.03906685498998808,995.5794246107
heldout_queries,bending_statistic,DLO5,99.pkl,source_query_horizon_bias,0.10442602853422521,1627.7063886806336
heldout_queries,bending_statistic,DLO5,18.pkl,source_query_ridge,0.03808642813482755,983.0074513333194
heldout_queries,bending_statistic,DLO5,3.pkl,source_query_ridge,0.06668800480040486,1300.7551361675787
heldout_queries,bending_statistic,DLO5,31.pkl,source_query_ridge,0.09836792981209767,1579.786699580004
heldout_queries,bending_statistic,DLO5,32.pkl,source_query_ridge,0.04173286041782137,1028.9890748129617
heldout_queries,bending_statistic,DLO5,33.pkl,source_query_ridge,0.08365332452176011,1456.8448059895004
heldout_queries,bending_statistic,DLO5,46.pkl,source_query_ridge,0.2712205261903393,2623.209427240779
heldout_queries,bending_statistic,DLO5,56.pkl,source_query_ridge,0.05613939164654353,1193.4535987230943
heldout_queries,bending_statistic,DLO5,58.pkl,source_query_ridge,0.06301736659758715,1264.4504422792622
heldout_queries,bending_statistic,DLO5,6.pkl,source_query_ridge,0.03170644261746851,896.9029373617692
heldout_queries,bending_statistic,DLO5,72.pkl,source_query_ridge,0.1093093438227223,1665.330096862719
heldout_queries,bending_statistic,DLO5,82.pkl,source_query_ridge,0.08356065842884412,1456.0376801287523
heldout_queries,bending_statistic,DLO5,85.pkl,source_query_ridge,0.08495449271570295,1468.1311818273407
heldout_queries,bending_statistic,DLO5,9.pkl,source_query_ridge,0.036678697035387876,964.6696986771113
heldout_queries,bending_statistic,DLO5,99.pkl,source_query_ridge,0.1122917269606029,1687.8955485385984
